cid	redshift	err_redshift	mu	err_mu	u	g	r	i	z	err_u	err_g	err_r	err_i	err_z
20386	0.3077855110168457	8.668859663885087e-05	40.636600494384766	0.1767289936542511	24.05364123172958	23.054920933732838	21.426218613980975	20.86428087872123	20.451348587989045	0.4087300906749875	0.037881126813393146	0.010888503835875933	0.008544041318273682	0.021306893300386997
20400	0.2935819923877716	6.630000279983506e-05	40.74089813232422	0.1691029965877533	24.241312370678607	22.925379226304766	21.480844746148946	20.899307664828267	20.51335423739541	0.7687719998362711	0.05884389373791003	0.017286632668668696	0.014266546347515396	0.04110252791057399
20467	0.27094998955726624	2.7300000510876998e-05	40.72880172729492	0.12243500351905823	23.848126901798334	22.949990002362654	22.133057879688884	21.839100116485298	21.575114145993446	0.3626710830765001	0.05928780442822633	0.03213915656198195	0.03705884139105512	0.10738723265954568
20528	0.13569100201129913	2.4700000722077675e-05	38.77090072631836	0.06028969958424568	23.960223016074455	22.62773180715715	21.60250121081383	21.052730771639922	20.836146338683555	0.411067232369054	0.03089370210874665	0.015385296744132549	0.014381865195924678	0.04195036674541375
20545	0.1894569993019104	2.8599999495781958e-05	39.438499450683594	0.08529970049858093	23.456224372457577	22.19945352967571	21.33373246097399	20.886378030430002	20.62333234142383	0.20892305973286002	0.019245802134457635	0.00982780222218506	0.008510007137605776	0.026599209710700383
20575	0.19870400428771973	2.4599999960628338e-05	39.44900131225586	0.07921359688043594	23.80749592289279	21.398980428583933	20.120023198541915	19.61487020982759	19.24190721315603	0.48593923434261926	0.014458405204221645	0.006175103791441962	0.005182256445735634	0.013633062497065702
20578	0.29037100076675415	5.450000026030466e-05	40.9468994140625	0.18973800539970398	24.99463096387061	22.7388417536973	21.14741723501194	20.5624243236845	20.14058891463928	1.232127603152484	0.03725930695806896	0.011691881951396973	0.009451878287376597	0.028681815039174788
20625	0.10812799632549286	1.630000042496249e-05	38.45180130004883	0.061651699244976044	23.191812550523355	22.025145413508724	21.25875631208448	20.84457550652793	20.564937021415002	0.3109050861333435	0.027592335703349936	0.011105203499062516	0.008637721485096152	0.027405028300822667
20663	0.2995690107345581	3.0899998819222674e-05	40.78269958496094	0.15538500249385834	24.512666652977956	23.75305190559246	22.57584823784994	22.13220515142612	21.667048739632612	0.4884667630056353	0.07210426289066214	0.03373285550518464	0.031559868876286354	0.07191961049420857
20722	0.3013469874858856	6.179999763844535e-05	40.77280044555664	0.15165500342845917	25.56142087055877	24.379707057878505	23.18224157048445	22.59852931758664	22.10609738014358	1.4638632709879815	0.17394747097540417	0.07348477875260234	0.058674284647966465	0.12800411703155334
20750	0.30566099286079407	4.930000068270601e-05	40.76089859008789	0.1773809939622879	24.428230975212962	23.294955023858353	21.68680395330981	21.160399488585874	20.787518445437847	0.3770407932919008	0.04073065372947164	0.011888097421026636	0.010439436323215695	0.025340020751550656
20764	0.16590100526809692	2.069999936793465e-05	39.21969985961914	0.08639080077409744	23.093483843051672	21.361666233759195	20.38286394715942	19.916019851958392	19.604226675010963	0.14416221443767555	0.009397487015507864	0.005020253611342448	0.004425419809860436	0.011729606129445132
20768	0.23826000094413757	0.0001016000023810193	40.49420166015625	0.1472969949245453	24.538550933746635	24.60922240255836	23.55036790627914	23.016717884003967	22.89441216614553	0.763573211340521	0.136697609791992	0.06250850831016913	0.05173610018240201	0.23052007103795374
2081	0.25166401267051697	9.200000022246968e-06	40.64070129394531	0.1460919976234436	22.910003380760745	22.434723059205247	21.820711038168135	21.58266690133154	21.28578047493006	0.22962295628151036	0.03294375932487063	0.02034555763777756	0.022069271175750905	0.06892616968640043
20882	0.3144190013408661	0.00012080000306013972	41.16659927368164	0.15610599517822266	24.401025111078486	23.00570480933129	21.547281304689477	21.09698698440818	20.7709700711617	0.5091110757082853	0.04309596186152716	0.016586945684234366	0.015620803793116204	0.03631285794065004
21015	0.3292509913444519	3.5400000342633575e-05	40.92150115966797	0.18459199368953705	24.198889140272787	23.54409195698514	22.283321294033893	21.827288846893996	21.466206950951005	0.5137016307210902	0.05850303368433754	0.021359588183387426	0.020614022206835093	0.05773130228934977
21034	0.10854700207710266	8.199999683711212e-06	38.480098724365234	0.06437460333108902	24.11182991472551	23.122271015625966	22.676575817964405	22.427426794651375	21.983661740688405	0.35469845872506706	0.04285661228356466	0.04513932439094881	0.05588101332062706	0.1344253674942751
21487	0.1891160011291504	1.739999970595818e-05	39.41740036010742	0.07900179922580719	23.549581425835655	22.36863573711929	21.516512123079643	21.068616003132888	20.7943333598249	0.2230437083923833	0.020273434452926325	0.011395214225158238	0.009873238590062871	0.02828383209990983
21502	0.08916319906711578	2.344799941056408e-05	37.85559844970703	0.08876589685678482	23.96298073466088	22.595586498184424	21.747724070531994	21.369027185376147	21.0912531699254	0.6051682141599831	0.03598439992912658	0.01745253651450051	0.016344075618759404	0.05626384681842918
21543	0.3248389959335327	2.1800000467919745e-05	40.96580123901367	0.26140400767326355	23.58799024874758	22.742948032703048	21.54355750017684	21.11771568207203	20.816306221429393	0.22439634239374695	0.032119540222055855	0.022304555678665062	0.02187377565946794	0.051236348120566155
21813	0.32516899704933167	0.00012329999299254268	40.48830032348633	0.2226880043745041	24.34399156283384	23.574231201044714	21.918561169369816	21.37537653800183	20.972945113173957	0.5613341154943069	0.0879044201333804	0.031838693478236944	0.03299661642808431	0.06644090176080619
22075	0.13002799451351166	1.779999911377672e-05	38.605201721191406	0.08322860300540924	23.733319246224745	23.237431151022193	22.240577816733712	21.845463304281093	21.548649906057005	0.25523181279948826	0.04906749170878673	0.030328090039654535	0.03397118856183688	0.08237950311758448
2330	0.21335400640964508	4.0099999750964344e-05	40.20909881591797	0.1443209946155548	24.78601877667549	24.23923298469875	23.422836329976807	22.99763591296739	22.922286588025223	1.103168875616978	0.14912735899711907	0.10297704210077104	0.1120256563184673	0.3476914680901593
2372	0.1804649978876114	2.2899999748915434e-05	39.477699279785156	0.06899499893188477	24.80709206691033	22.845644619264924	21.836987314282478	21.403763415194636	21.018580427463558	0.8706918423215988	0.030426102428682007	0.015505878204636064	0.012495880261464726	0.03254916419612689
2440	0.19113899767398834	6.000000212225132e-06	39.93510055541992	0.0806369036436081	23.701208103774967	22.903913498261673	22.360453415095478	22.00676538091555	21.91838614942831	0.20783576475761362	0.032272782115063854	0.02703164975760129	0.02449029033289014	0.08174522586114158
2532	0.2688930034637451	4.5000000682193786e-05	40.82490158081055	0.15872499346733093	24.83601291871996	24.32809375181985	22.876500950603624	22.435568099749727	22.09615732638853	1.0343160671896647	0.13633703217861648	0.04288806044506207	0.03736533110587282	0.10978984291896328
2639	0.2163120061159134	3.04000004689442e-05	39.74489974975586	0.09061639755964279	23.044008920226716	21.220360604016918	20.077452695367807	19.667948324089156	19.370960568649352	0.14598216789429758	0.011271413990073802	0.005741781526493745	0.005215057470318968	0.010877465171261433
2855	0.24507500231266022	3.3200001780642197e-05	40.34339904785156	0.13016599416732788	25.19681743895009	24.844789721379183	23.772184316163777	23.389765665642418	22.999529089043847	1.2298319308435597	0.26514875566186835	0.09660639475225667	0.09547692750591799	0.2640442236178802
3087	0.16550999879837036	1.5400000847876072e-05	39.33660125732422	0.06497160345315933	23.626963200811723	22.682219683589263	22.138831379758983	21.858965202391882	21.607615503981275	0.4143696184255754	0.03411050714948586	0.020505491829199744	0.021389980777395772	0.07424017051421204
3205	0.14755100011825562	8.099999831756577e-06	39.93199920654297	0.10226500034332275	24.54836955921359	24.76896625330868	24.48719864701217	24.224787733871228	23.60605889305702	0.5458270491580204	0.15964576207541062	0.1651631684998714	0.1653130377844812	0.38120852406572614
3241	0.2590819001197815	4.7493598685832694e-05	40.663299560546875	0.15803200006484985	23.749265550561518	25.03927526791366	23.839878154013668	23.66826401057198	23.0619224811959	0.843170074417475	0.2969497821008956	0.12500860559987167	0.1327790479809215	0.3315408891424085
3256	0.10822500288486481	8.799999704933725e-06	38.463199615478516	0.06627459824085236	22.142482360448014	21.458617575681956	20.808722468560497	20.425379226304766	20.1925245719219	0.3160187209807197	0.014736219095714558	0.008653141214255627	0.007605462656802057	0.023192839151952676
3317	0.1610109955072403	2.9999999242136255e-05	39.164798736572266	0.06671889871358871	24.061045575987556	22.69789331306431	21.9424516919955	21.576390581838506	21.320534943956307	0.3144378686245708	0.027979414820568056	0.017860611067725195	0.016846089331560673	0.044176144093225754
3331	0.21312299370765686	1.8500000805943273e-05	39.901100158691406	0.08983360230922699	24.571093709315385	24.771385991784626	23.641411567045466	23.194643676520627	22.547053895574084	0.6155862415103605	0.18693945319318353	0.07794371020761671	0.06899952799951141	0.13024462784141957
3452	0.23113800585269928	2.3099999452824704e-05	40.24140167236328	0.08883679658174515	24.591837006088273	25.043624431630906	24.485149560317943	24.41716179916835	24.09936588569986	0.5539554236833268	0.2632163230342529	0.19950449288664976	0.2520739989150254	0.7208672675109243
3565	0.2897630035877228	4.4299998990027234e-05	40.946800231933594	0.13677699863910675	24.90939780629344	26.795259843083606	25.168164649715138	24.706048240480996	24.067106924345694	1.021367754818073	1.3532251071247894	0.38053133864513217	0.35582951248375666	0.7010305142921628
3592	0.08657780289649963	4.6799999836366624e-05	37.8745002746582	0.059262100607156754	24.431060256826388	23.478821913474647	23.065440259525868	22.751584402884152	22.467016054496177	0.5800508491173569	0.06618276661975436	0.052097217057239874	0.05292963998195881	0.14367222607980273
3674	0.188168004155159	5.0099999498343095e-05	40.152099609375	0.13246899843215942	23.701208103774967	24.11447225286288	23.63970174589721	23.85227489616455	24.071548088390795	0.32626327751641043	0.10714502020639435	0.07954662107559167	0.13278190140486978	0.7541282855627668
3825	0.31343400478363037	2.429999949526973e-05	40.79970169067383	0.2428860068321228	23.834754330418605	22.597220413022143	21.434816559644403	20.975879537135214	20.555918394716876	0.32889014790083826	0.044770266997406	0.01637852963501938	0.015558790809727458	0.0351816451275256
3901	0.06286069750785828	8.300000445160549e-06	37.144500732421875	0.08016259968280792	21.80168480004368	20.716404940728864	20.30015578247997	20.0816354152132	19.954614098212787	0.039937111990306993	0.005531643753916885	0.003910463839867787	0.003768484629935432	0.010995014815220996
3983	0.30800798535346985	1.5499999790336005e-05	41.02669906616211	0.16873699426651	25.08972468080081	24.179616887486418	23.575840891783976	23.235663330488205	23.267326657659652	0.8236395498853175	0.11601786612292561	0.07240120730393787	0.07012536984093992	0.2938944232645121
4000	0.2777009904384613	0.00012240000069141388	40.672000885009766	0.1688860058784485	24.97079354276051	24.78823080366425	23.96298073466088	23.600277096637253	23.555889279190346	0.760888589607976	0.20686313187415253	0.104167167509591	0.1042076099407461	0.43366186066231477
4019	0.1814039945602417	4.6299999667098746e-05	39.56760025024414	0.08171349763870239	24.56286611530066	24.381735524054253	23.457668170814962	23.924662640036033	22.944122363611946	0.8002581527613316	0.17511874270292407	0.12273225627971136	0.2787641033083986	0.3632624864178319
4311	0.29628899693489075	2.3299999156733975e-05	40.59830093383789	0.14825299382209778	23.612704583000767	22.625715583356275	21.643426934237414	21.271219645993913	20.920041640648055	0.1969823782078448	0.029919854844788037	0.019087329425490136	0.025060642949967838	0.059422426219281684
4676	0.24502499401569366	3.640000068116933e-05	40.44559860229492	0.09674009680747986	24.943770913272076	23.496645616694796	22.40254252272387	21.907762933956807	21.49177684381695	0.8052164949513743	0.062313770317221746	0.029958884199771146	0.02639387453865333	0.058988910450025474
4969	0.3067770004272461	1.5499999790336005e-05	40.64680099487305	0.2114270031452179	23.907583167555465	22.91964274855789	21.839425528208025	21.392491945898186	21.057471985308446	0.5518876610229622	0.04612288376921441	0.019495083532677447	0.015569047464456197	0.04430849063181425
5103	0.1619890034198761	1.0099999599333387e-05	39.26530075073242	0.0646383985877037	23.960108263000865	23.389087292483982	23.080136563224706	22.82045050803542	22.856801664170916	0.3295534115478068	0.06774831158984206	0.05561336763093802	0.05940820743016181	0.21976397319721744
5199	0.22195200622081757	1.779999911377672e-05	40.34859848022461	0.12815000116825104	23.51400568949561	24.687952218171198	23.795597324852853	23.392483404745455	23.041051852021802	0.7331572578170522	0.1978328014413625	0.1017692791380917	0.09340324618627266	0.29254832280518234
5230	0.32205700874328613	8.689999958733097e-05	41.03310012817383	0.15607500076293945	23.645697937416315	23.22628326173744	22.464987452962934	22.372617172474737	22.01285755165181	0.1805551821520244	0.03948343918808595	0.026202433741496188	0.03321294439732804	0.08419371659896871
5235	0.25222501158714294	2.1500000002561137e-05	40.298099517822266	0.1168999969959259	24.95719816021342	24.339425528208025	24.103548334419777	23.771219645993913	24.057901974843176	0.6559835899544748	0.13426872640076928	0.13095358880209015	0.12795487954831597	0.617640382931102
5533	0.22028200328350067	1.779999911377672e-05	40.055599212646484	0.07429879903793335	24.477915620174837	23.693102196491104	23.017199256747283	22.935603225173892	22.612368934592425	0.44183714104749344	0.058889972825021515	0.040593534112265135	0.04823509260134841	0.14525120882225434
5550	0.15629099309444427	1.4600000213249587e-05	39.39670181274414	0.06722459942102432	23.889262187825622	23.41447375047266	22.83623007103657	22.584863892777154	22.679746881663583	0.38398512112832067	0.06650481356510793	0.04254912153781859	0.039801705421597895	0.18464925445236566
5751	0.13055500388145447	1.340000017080456e-05	38.792198181152344	0.056200701743364334	23.213516574554134	21.86644676162018	20.94189101307522	20.45361668199279	20.067861323763736	0.12772688402414978	0.012922729935550815	0.007482680335742911	0.006561642893665818	0.014931657978658416
5776	0.23865200579166412	3.3200001780642197e-05	40.6870002746582	0.14594900608062744	24.030011789429473	22.608396724534625	21.319526364037277	20.79994119200061	20.445473622286375	0.3731300370049072	0.030824202842935453	0.012268718302605792	0.01031386924082665	0.02589721972826987
5802	0.3006559908390045	3.440000000409782e-05	40.697200775146484	0.10640499740839005	25.591935371853012	24.436207197390747	23.53010232057272	23.43904690875143	22.70798655100158	1.4560728294689784	0.13828326265090843	0.08949987633817015	0.13747451225714444	0.21816127076260747
5879	0.15320399403572083	1.2100000276404899e-05	39.951698303222656	0.13783299922943115	22.93694391627418	21.588204741082357	20.66390005687825	20.157050170522343	19.827561574064752	0.25394958430071735	0.017379009770536833	0.007330097219940671	0.005629103365852936	0.01488295352105011
5890	0.17997199296951294	1.5600000551785342e-05	39.71609878540039	0.0818822979927063	24.298075875164496	24.991362908796205	23.580684332699796	23.318845956399766	22.853069895806346	0.4821665038588259	0.3105917503775305	0.09821786531865641	0.10679372505817668	0.24657760471765827
5916	0.1740739941596985	1.920000067912042e-05	39.30699920654297	0.0702420026063919	23.17386608895555	21.74384270501749	20.541544137772586	20.019307848936347	19.653509548026985	0.1998488823614733	0.016734583556730433	0.007607539393883492	0.006532071475780616	0.014577899242429007
5944	0.04591529816389084	1.5999999959603883e-05	36.55379867553711	0.0843873992562294	23.65692234804868	23.108567367047577	22.442068687360674	22.125407328681234	21.85318164603794	0.15717572076874284	0.03168170912967644	0.019551756146780206	0.01869490777375613	0.0608790154884112
5959	0.20770500600337982	3.569999898900278e-05	39.95280075073242	0.07316719740629196	23.481033940463405	22.62773180715715	21.348126901798334	20.84587812960531	20.49763591296739	0.18666396069567026	0.029773658254395794	0.011509424782564727	0.010114421307230594	0.02872282973737316
5963	0.23691800236701965	2.1600000764010474e-05	40.04079818725586	0.09042839705944061	24.8217099060724	23.579067450487713	22.81164935575058	22.471084663878962	22.316647009489714	0.6173396088283545	0.06814125660070551	0.040959149302435126	0.04052949308188029	0.14026933894456037
5966	0.30963200330734253	2.4599999960628338e-05	40.798099517822266	0.16694900393486023	25.261050340827566	25.471472328771977	24.091955575706542	23.6886249274464	23.27768158354296	1.308968131971097	0.5100929023204648	0.14485120249637098	0.14994776556248074	0.40406033956105813
5978	0.2806609869003296	2.6399999114801176e-05	40.77439880371094	0.21854199469089508	23.51705337207152	23.067455547723515	22.545181936136636	22.331650980800397	22.412427897883973	0.24392822534165423	0.05305129992594298	0.050686393021438944	0.06081659165803201	0.23060860446590353
6057	0.06707180291414261	8.847900062392e-06	37.21480178833008	0.09426180273294449	23.00047691643251	21.79964349918034	21.13373848772628	20.760076305476225	20.52396098094458	0.19974701443868995	0.014423145017405348	0.008758951698792108	0.008611218928475457	0.025653606444418987
6192	0.27247101068496704	3.0800001695752144e-05	40.49480056762695	0.1361899971961975	24.39724265333297	25.74929075779493	25.24145304285616	25.000897426312086	23.352414791160076	0.68051597405406	0.551930809854256	0.5385729643141461	0.652997904846262	0.5488999701832766
6196	0.281345009803772	5.529999907594174e-05	40.227500915527344	0.11659300327301025	24.565668533314224	24.081126485554453	22.592651633552265	21.93638511401626	21.596890158507698	0.8197639057523997	0.12595514880104056	0.03510568772433304	0.022668435346801984	0.07116765245285844
6249	0.29506099224090576	1.1899999663000926e-05	40.792999267578125	0.12180700153112411	24.279900883772253	22.923610925906143	22.40939780629344	22.162456475228996	21.994870403945633	0.8629815861315326	0.04562919037897265	0.029295897088102554	0.025242545063196068	0.09131676173882367
6275	0.2732590138912201	2.7599999157246202e-05	40.287498474121094	0.12416999787092209	24.13140285536759	22.47254144150897	21.25115707752906	20.6872980483652	20.28995363248704	0.3807667868190247	0.02396549839718535	0.010601783342014864	0.008908893547341083	0.022488018226609025
6406	0.12448839843273163	1.260190038010478e-05	38.61709976196289	0.06805960088968277	23.44331586394212	21.87903174378131	20.986954806968953	20.518162642972655	20.204010152932028	0.2938545394624432	0.01657718172413236	0.00881650451984045	0.007821348692065886	0.021122963584759354
6422	0.18645499646663666	2.9200000426499173e-05	39.730899810791016	0.06559640169143677	23.619391201239054	23.114870642834198	22.468757877658135	22.10318878543307	21.674013075279944	0.6163963380217581	0.0598445574286868	0.03506779767575762	0.028009628825214503	0.08150706927096743
6479	0.23454900085926056	1.5400000847876072e-05	39.97589874267578	0.1013059988617897	23.356355761747466	22.37235128874505	21.3743157306827	20.99067181232734	20.685609937833746	0.17608667175350026	0.029562650824952012	0.015925544722135844	0.015295625271421111	0.03942611221006735
6530	0.19482499361038208	6.479999865405262e-05	39.657501220703125	0.10190600156784058	25.42008294163295	22.449178969515753	21.176185915066096	20.674422448795937	20.331350349542767	1.4661401305128026	0.027304624818214298	0.011272574428570978	0.009677576935286453	0.02676201796182594
6556	0.2582339942455292	1.9600000086938962e-05	39.909698486328125	0.11318899691104889	24.359130900401325	24.263845059671155	23.58392533870272	23.4326747836187	22.89441216614553	0.5950669583770517	0.12217378319723451	0.08471663660444598	0.09904342622078385	0.24612887271427855
6558	0.05738519877195358	1.2700000297627412e-05	36.99039840698242	0.08384030312299728	22.8477021074773	21.848248715222645	21.101925899087387	20.724533485041622	20.557416306480917	0.1890564939241204	0.01899792271244959	0.010766609021347713	0.009633504811944114	0.03192753956927955
6709	0.28049400448799133	4.1700001020217314e-05	40.805301666259766	0.22059300541877747	25.258770977769075	25.02755746721776	23.42633983803381	23.090904283261978	22.523272063609024	0.9817544780528767	0.3226538100015684	0.08106175284393274	0.08265405184774748	0.1977787335285349
6851	0.30482199788093567	5.286989835440181e-05	40.88209915161133	0.20050300657749176	25.094281134390563	23.154570954507694	21.74548312813737	21.124433328898725	20.683924447914773	0.7514377337827367	0.03694344479300308	0.012582600607994213	0.010579400102220407	0.02393784476260943
6875	0.1674399971961975	6.599999778700294e-06	40.3473014831543	0.16950200498104095	23.59780857824591	22.667466651488102	22.042860193689048	21.582024795804067	21.449829837818996	0.17851771663396346	0.03048225328075764	0.020431153093875862	0.019937901454290825	0.05972003789572039
6895	0.2175460010766983	5.48999996681232e-05	39.68259811401367	0.09335420280694962	23.879630162266167	22.125619117661664	20.763695429509795	20.21854012829212	19.923239607800504	0.3187951643411505	0.02624321415714636	0.012392014223477596	0.011533890164389155	0.02724231103444955
