# logzsol	dust2	tau	tStart	sfTrans	sfSlope	c	age
# dex		1/Gyr	Gyr	Gyr		mag	Gyr
-3.792350197409941059e-02	2.051844363932918969e-01	2.116089868455948597e+00	3.489106760363548165e+00	7.776950115224715354e+00	-2.033609213556703654e+00	-2.497657195408223529e+01	7.121862705280496364e+00
-3.842207416170051459e-02	2.073705863313725084e-01	2.129753385736251836e+00	3.418183586360254100e+00	7.793702763187793536e+00	-2.020136796201723595e+00	-2.496930534118428113e+01	7.153744879161398451e+00
-3.842207416170051459e-02	2.073705863313725084e-01	2.129753385736251836e+00	3.418183586360254100e+00	7.793702763187793536e+00	-2.020136796201723595e+00	-2.496930534118428113e+01	7.153744879161398451e+00
-3.843368357411999087e-02	2.069656658541763061e-01	2.132824215052109729e+00	3.415653730286162038e+00	7.789415045458288667e+00	-2.023226755508471975e+00	-2.497092975953333749e+01	7.155987537955423861e+00
-3.843368357411999087e-02	2.069656658541763061e-01	2.132824215052109729e+00	3.415653730286162038e+00	7.789415045458288667e+00	-2.023226755508471975e+00	-2.497092975953333749e+01	7.155987537955423861e+00
-3.844694844430569108e-02	2.071459071999375012e-01	2.129667252382886566e+00	3.414471240015004128e+00	7.776630546700167734e+00	-2.018068882680126297e+00	-2.497157705757132717e+01	7.162608795241201420e+00
-3.841821447948624846e-02	2.061060128901289201e-01	2.133033003295282448e+00	3.416702872457662465e+00	7.762775980692993016e+00	-2.017973501241097090e+00	-2.497070658217076655e+01	7.165482345984985457e+00
-3.841821447948624846e-02	2.061060128901289201e-01	2.133033003295282448e+00	3.416702872457662465e+00	7.762775980692993016e+00	-2.017973501241097090e+00	-2.497070658217076655e+01	7.165482345984985457e+00
-3.854995326656104199e-02	2.056348450010429818e-01	2.138249896242444770e+00	3.396911028019576673e+00	7.745663261455671744e+00	-2.020651770805105052e+00	-2.497409876927083872e+01	7.182543954691236188e+00
-3.852421743229689222e-02	2.023753337608162894e-01	2.150853005338063006e+00	3.359600180175566386e+00	7.728642891377271340e+00	-2.027741794590216085e+00	-2.497478189540559868e+01	7.207899966990160223e+00
-3.850950369187158134e-02	2.028163281403038976e-01	2.149317877974711521e+00	3.365304364846845253e+00	7.735298647025202534e+00	-2.026335512422953400e+00	-2.497173319275019665e+01	7.202303702604699431e+00
-3.839235808370448921e-02	2.081542422244118118e-01	2.127338133668192022e+00	3.426786914508526571e+00	7.786129655171631470e+00	-2.011851156863821100e+00	-2.496262751656343681e+01	7.152017372835679510e+00
-3.839235808370448921e-02	2.081542422244118118e-01	2.127338133668192022e+00	3.426786914508526571e+00	7.786129655171631470e+00	-2.011851156863821100e+00	-2.496262751656343681e+01	7.152017372835679510e+00
-3.835987969679044429e-02	2.078966497347178866e-01	2.129021443708487560e+00	3.431873968071892822e+00	7.786087104598561126e+00	-2.012759819687408136e+00	-2.495939270416632638e+01	7.148370938267497365e+00
-3.829650718475116622e-02	2.076215176018527397e-01	2.128947723621222199e+00	3.433488769703041843e+00	7.773178660270207097e+00	-2.011199365582625020e+00	-2.495785669035002385e+01	7.152381888102311791e+00
-3.829751981884180201e-02	2.076359007287233438e-01	2.128879367156230273e+00	3.433375707085327022e+00	7.773817349314509961e+00	-2.011233611536653143e+00	-2.495811950419343717e+01	7.152226652076735469e+00
-3.829751981884180201e-02	2.076359007287233438e-01	2.128879367156230273e+00	3.433375707085327022e+00	7.773817349314509961e+00	-2.011233611536653143e+00	-2.495811950419343717e+01	7.152226652076735469e+00
-3.829751981884180201e-02	2.076359007287233438e-01	2.128879367156230273e+00	3.433375707085327022e+00	7.773817349314509961e+00	-2.011233611536653143e+00	-2.495811950419343717e+01	7.152226652076735469e+00
-3.829751981884180201e-02	2.076359007287233438e-01	2.128879367156230273e+00	3.433375707085327022e+00	7.773817349314509961e+00	-2.011233611536653143e+00	-2.495811950419343717e+01	7.152226652076735469e+00
-3.829751981884180201e-02	2.076359007287233438e-01	2.128879367156230273e+00	3.433375707085327022e+00	7.773817349314509961e+00	-2.011233611536653143e+00	-2.495811950419343717e+01	7.152226652076735469e+00
-3.853188225417762680e-02	2.092381213647679650e-01	2.115205094483723514e+00	3.414815898443225972e+00	7.806937490684061842e+00	-1.993643496672822923e+00	-2.496435303440279085e+01	7.155048481722277032e+00
-3.831532309449896256e-02	2.081860263941686107e-01	2.129510397493079132e+00	3.423072645218161902e+00	7.793781031837280437e+00	-2.011154259633233021e+00	-2.495878123635291601e+01	7.150571123897889514e+00
-3.828941019771943399e-02	2.081661272239122284e-01	2.131815575109899275e+00	3.420597352688407700e+00	7.797397116895375291e+00	-2.012891390362568256e+00	-2.495723641409852078e+01	7.149946461025161071e+00
-3.827472923768651669e-02	2.081353804852271450e-01	2.133413734220638514e+00	3.420790556812323580e+00	7.799377930428654793e+00	-2.013685925598367010e+00	-2.495590631545859139e+01	7.148536422056419148e+00
-3.827480701713145000e-02	2.081419244708729577e-01	2.133367915164414708e+00	3.420797894555072993e+00	7.799366829896557718e+00	-2.013553850828323721e+00	-2.495613299599831691e+01	7.148548456454242306e+00
-3.831507906180280087e-02	2.083376573838115753e-01	2.129307389306322129e+00	3.423164549369979603e+00	7.806660145293510489e+00	-2.013513384255734007e+00	-2.496481026718095464e+01	7.145663038728333305e+00
-3.831507906180280087e-02	2.083376573838115753e-01	2.129307389306322129e+00	3.423164549369979603e+00	7.806660145293510489e+00	-2.013513384255734007e+00	-2.496481026718095464e+01	7.145663038728333305e+00
-3.840631156681160313e-02	2.084876174645867719e-01	2.132064413426640659e+00	3.422611927347863237e+00	7.826993050410738562e+00	-2.011013486026431707e+00	-2.496606566509517933e+01	7.137143174605112605e+00
-3.838578936062361086e-02	2.089131311948983771e-01	2.132375509637342681e+00	3.426076253055274634e+00	7.854784025885805931e+00	-2.012201113868412605e+00	-2.496417103893553957e+01	7.124237878829523751e+00
-3.838578936062361086e-02	2.089131311948983771e-01	2.132375509637342681e+00	3.426076253055274634e+00	7.854784025885805931e+00	-2.012201113868412605e+00	-2.496417103893553957e+01	7.124237878829523751e+00
-3.799452354282294858e-02	1.988700852315145873e-01	2.149181244245068623e+00	3.341588117071625508e+00	7.794302034546412905e+00	-2.031990585066848265e+00	-2.496352839865450335e+01	7.194171471029757292e+00
-3.836995566188165091e-02	2.086677777807222911e-01	2.118304935299967440e+00	3.425643101193699636e+00	7.777027502744812359e+00	-2.007776515515582894e+00	-2.496662656981844819e+01	7.159218520125542717e+00
-3.833691760356014444e-02	2.088359597026387127e-01	2.118607189258552737e+00	3.427992858858770475e+00	7.794973059003878824e+00	-2.010358285939306100e+00	-2.496508774722626356e+01	7.150803309796941676e+00
-3.813334132046256736e-02	2.065466579183735940e-01	2.114750746439461704e+00	3.409235130792171553e+00	7.761435910095892510e+00	-2.010477238379823728e+00	-2.496512850628581148e+01	7.176595598272091259e+00
-3.813334132046256736e-02	2.065466579183735940e-01	2.114750746439461704e+00	3.409235130792171553e+00	7.761435910095892510e+00	-2.010477238379823728e+00	-2.496512850628581148e+01	7.176595598272091259e+00
-3.813334132046256736e-02	2.065466579183735940e-01	2.114750746439461704e+00	3.409235130792171553e+00	7.761435910095892510e+00	-2.010477238379823728e+00	-2.496512850628581148e+01	7.176595598272091259e+00
-3.823269261519321449e-02	2.072291266240962049e-01	2.116624256856652231e+00	3.418804074952511041e+00	7.775755651388745804e+00	-2.007047645565339877e+00	-2.496483170186242617e+01	7.164461488522955612e+00
-3.791753690738327437e-02	2.065597276142375760e-01	2.113611187622970622e+00	3.397746011929997145e+00	7.719868595609694850e+00	-2.003728877602258596e+00	-2.496981332622704741e+01	7.199947374611110007e+00
-3.787354467348986314e-02	2.063515641217016083e-01	2.113021745752947655e+00	3.394717647701657182e+00	7.716754331420021984e+00	-2.003194572490448522e+00	-2.496958609331232282e+01	7.203195429687451856e+00
-3.733424246233874033e-02	1.990517965696802782e-01	2.111146940159219554e+00	3.328795282725768079e+00	7.605819800466618652e+00	-2.008312005544100831e+00	-2.497242960487227847e+01	7.287397000984513262e+00
-3.746638825994491606e-02	2.003234608443379416e-01	2.112639338919379384e+00	3.338824162863529565e+00	7.635909070224373707e+00	-2.009593839434907991e+00	-2.497299784091833885e+01	7.269080920180747363e+00
-3.851268470453285409e-02	2.077845235824335168e-01	2.130891292508760859e+00	3.421594940190151313e+00	7.811536823635538695e+00	-2.016222928158552197e+00	-2.496596344158328762e+01	7.144268260968226869e+00
-3.841487311487024742e-02	2.059835352095405470e-01	2.138433017183489326e+00	3.400674793926391715e+00	7.852482646985143866e+00	-2.021618493023574104e+00	-2.495995322182646348e+01	7.138899449652393869e+00
-3.840929878540626924e-02	2.059084909527389151e-01	2.138467944047918845e+00	3.399621095464750997e+00	7.853807431556867336e+00	-2.021776965143264437e+00	-2.495932328822074808e+01	7.139032321545586868e+00
-3.839864570229756247e-02	2.049230394107524889e-01	2.145181054137387910e+00	3.387394940304744750e+00	7.872725673897558174e+00	-2.027913780472224481e+00	-2.495820592138855787e+01	7.137132422105254115e+00
-3.839512934861274984e-02	2.045977630446985662e-01	2.147396907440961566e+00	3.383359349358038504e+00	7.878970178937657387e+00	-2.029939411266128868e+00	-2.495783710262148603e+01	7.136508442210919512e+00
-3.832723671214192246e-02	2.020977295119281703e-01	2.154946070975981343e+00	3.360692367358838695e+00	7.887098088276965235e+00	-2.036803775390881643e+00	-2.495622393917538417e+01	7.144924845282149661e+00
-3.832984985871982359e-02	2.022620375361984524e-01	2.153907796358791149e+00	3.361970207640740060e+00	7.884812668005650949e+00	-2.036040963867817410e+00	-2.495650217329549392e+01	7.145354162494094830e+00
-3.832984985871982359e-02	2.022620375361984524e-01	2.153907796358791149e+00	3.361970207640740060e+00	7.884812668005650949e+00	-2.036040963867817410e+00	-2.495650217329549392e+01	7.145354162494094830e+00
-3.837801567906923977e-02	2.040329954351761954e-01	2.145658913246013100e+00	3.374797924228791324e+00	7.861438547609897576e+00	-2.027494455205054003e+00	-2.496122551668192813e+01	7.149050455642345980e+00
-3.837801567906923977e-02	2.040329954351761954e-01	2.145658913246013100e+00	3.374797924228791324e+00	7.861438547609897576e+00	-2.027494455205054003e+00	-2.496122551668192813e+01	7.149050455642345980e+00
-3.840064873898029613e-02	2.080396564826140215e-01	2.126358645301221095e+00	3.424469378593607782e+00	7.796317685271037412e+00	-2.013541421185912395e+00	-2.495649507686561464e+01	7.149870888216976361e+00
-3.840064873898029613e-02	2.080396564826140215e-01	2.126358645301221095e+00	3.424469378593607782e+00	7.796317685271037412e+00	-2.013541421185912395e+00	-2.495649507686561464e+01	7.149870888216976361e+00
-3.840064873898029613e-02	2.080396564826140215e-01	2.126358645301221095e+00	3.424469378593607782e+00	7.796317685271037412e+00	-2.013541421185912395e+00	-2.495649507686561464e+01	7.149870888216976361e+00
-3.843618977927103220e-02	2.082019548277222465e-01	2.127037571754403444e+00	3.425061300691353505e+00	7.803103937532108070e+00	-2.014468857098611121e+00	-2.495827064835935971e+01	7.146675455029420476e+00
-3.847100634057570856e-02	2.084797188179391692e-01	2.124606690958134703e+00	3.424549277803391245e+00	7.801710706029743925e+00	-2.015782604689531965e+00	-2.496620085707404613e+01	7.148394347211217692e+00
-3.851888546054271778e-02	2.084381947191396023e-01	2.124687184495740677e+00	3.423898917008842968e+00	7.795601977363971535e+00	-2.016814824955440066e+00	-2.496217462302162815e+01	7.151152633923887336e+00
-3.851888546054271778e-02	2.084381947191396023e-01	2.124687184495740677e+00	3.423898917008842968e+00	7.795601977363971535e+00	-2.016814824955440066e+00	-2.496217462302162815e+01	7.151152633923887336e+00
-3.851888546054271778e-02	2.084381947191396023e-01	2.124687184495740677e+00	3.423898917008842968e+00	7.795601977363971535e+00	-2.016814824955440066e+00	-2.496217462302162815e+01	7.151152633923887336e+00
-3.837388703607730323e-02	2.085423908045689056e-01	2.126952967592146582e+00	3.404592768728791796e+00	7.748700774852679274e+00	-2.019918076244886063e+00	-2.496574643485266520e+01	7.180460448936847762e+00
-3.839391480594561007e-02	2.086687207025601509e-01	2.124006928149762441e+00	3.406274894278637166e+00	7.755128314999440775e+00	-2.019469001728624313e+00	-2.496620524379211048e+01	7.177923812023081496e+00
-3.837695489484919953e-02	2.074768198773640770e-01	2.127670075882966749e+00	3.423771661361784346e+00	7.761455180083254746e+00	-2.019573012449098481e+00	-2.497122507832588312e+01	7.163527284779585003e+00
-3.835197718181687643e-02	2.073692273764152216e-01	2.126963151267742269e+00	3.423974522600707893e+00	7.742244517604420118e+00	-2.025406382849592291e+00	-2.497181956402937786e+01	7.171272456996753419e+00
-3.835027035784863148e-02	2.074006598786280464e-01	2.127027712757616040e+00	3.423912363748501608e+00	7.743598950437037054e+00	-2.024862156308876671e+00	-2.497188561941892360e+01	7.170746586653547361e+00
-3.826701644079558845e-02	2.063761979807965385e-01	2.129181022081677366e+00	3.428739904359300095e+00	7.706642048876576112e+00	-2.037457020674815933e+00	-2.497526157713119233e+01	7.181876193932487773e+00
-3.826701644079558845e-02	2.063761979807965385e-01	2.129181022081677366e+00	3.428739904359300095e+00	7.706642048876576112e+00	-2.037457020674815933e+00	-2.497526157713119233e+01	7.181876193932487773e+00
-3.826701644079558845e-02	2.063761979807965385e-01	2.129181022081677366e+00	3.428739904359300095e+00	7.706642048876576112e+00	-2.037457020674815933e+00	-2.497526157713119233e+01	7.181876193932487773e+00
-3.826701644079558845e-02	2.063761979807965385e-01	2.129181022081677366e+00	3.428739904359300095e+00	7.706642048876576112e+00	-2.037457020674815933e+00	-2.497526157713119233e+01	7.181876193932487773e+00
-3.829665859385032040e-02	2.067018353203644576e-01	2.128392792279838908e+00	3.426737789804232381e+00	7.717427959553192274e+00	-2.033928498430590537e+00	-2.497476311428568252e+01	7.179032346639186102e+00
-3.824301787220794197e-02	2.062579932918646441e-01	2.133331584582972340e+00	3.430429285879671220e+00	7.724713004835869867e+00	-2.045606658740902084e+00	-2.497505001629242471e+01	7.172599480760876389e+00
-3.824301787220794197e-02	2.062579932918646441e-01	2.133331584582972340e+00	3.430429285879671220e+00	7.724713004835869867e+00	-2.045606658740902084e+00	-2.497505001629242471e+01	7.172599480760876389e+00
-3.840676129364932467e-02	2.081995487052239469e-01	2.127871916194908675e+00	3.424652487389523881e+00	7.790201488817585229e+00	-2.011738950149126293e+00	-2.495958050836622988e+01	7.151562796941247413e+00
-3.840676129364932467e-02	2.081995487052239469e-01	2.127871916194908675e+00	3.424652487389523881e+00	7.790201488817585229e+00	-2.011738950149126293e+00	-2.495958050836622988e+01	7.151562796941247413e+00
-3.835930297519062060e-02	2.082060992690256684e-01	2.126340201086655224e+00	3.427158509104143214e+00	7.790186052080178669e+00	-2.012338938156538415e+00	-2.496141398898059904e+01	7.150570816563006638e+00
-3.835930297519062060e-02	2.082060992690256684e-01	2.126340201086655224e+00	3.427158509104143214e+00	7.790186052080178669e+00	-2.012338938156538415e+00	-2.496141398898059904e+01	7.150570816563006638e+00
-3.831927792921009657e-02	2.082424551619128650e-01	2.130558074059882401e+00	3.433252427875856494e+00	7.792330877305441383e+00	-2.015132190093886777e+00	-2.495707329076887859e+01	7.144644445427782209e+00
-3.832568394631774567e-02	2.082903400475534517e-01	2.129669630801433566e+00	3.432203074230696149e+00	7.795677257535842841e+00	-2.014890604013882758e+00	-2.495970560821906403e+01	7.144284865134057583e+00
-3.832568394631774567e-02	2.082903400475534517e-01	2.129669630801433566e+00	3.432203074230696149e+00	7.795677257535842841e+00	-2.014890604013882758e+00	-2.495970560821906403e+01	7.144284865134057583e+00
-3.832568394631774567e-02	2.082903400475534517e-01	2.129669630801433566e+00	3.432203074230696149e+00	7.795677257535842841e+00	-2.014890604013882758e+00	-2.495970560821906403e+01	7.144284865134057583e+00
-3.832568394631774567e-02	2.082903400475534517e-01	2.129669630801433566e+00	3.432203074230696149e+00	7.795677257535842841e+00	-2.014890604013882758e+00	-2.495970560821906403e+01	7.144284865134057583e+00
-3.824766549001595850e-02	2.080429498171120217e-01	2.137930590510063400e+00	3.434106365905904568e+00	7.814027058143014237e+00	-2.011617943436576184e+00	-2.496379592378699286e+01	7.133112251691409611e+00
-3.843978688158590507e-02	2.087681587898714830e-01	2.118313357368089900e+00	3.424652470424489170e+00	7.776144379798322959e+00	-2.011653323123833381e+00	-2.494171364795206003e+01	7.160263796038226936e+00
-3.843978688158590507e-02	2.087681587898714830e-01	2.118313357368089900e+00	3.424652470424489170e+00	7.776144379798322959e+00	-2.011653323123833381e+00	-2.494171364795206003e+01	7.160263796038226936e+00
-3.843978688158590507e-02	2.087681587898714830e-01	2.118313357368089900e+00	3.424652470424489170e+00	7.776144379798322959e+00	-2.011653323123833381e+00	-2.494171364795206003e+01	7.160263796038226936e+00
-3.843978688158590507e-02	2.087681587898714830e-01	2.118313357368089900e+00	3.424652470424489170e+00	7.776144379798322959e+00	-2.011653323123833381e+00	-2.494171364795206003e+01	7.160263796038226936e+00
-3.843978688158590507e-02	2.087681587898714830e-01	2.118313357368089900e+00	3.424652470424489170e+00	7.776144379798322959e+00	-2.011653323123833381e+00	-2.494171364795206003e+01	7.160263796038226936e+00
-3.843978688158590507e-02	2.087681587898714830e-01	2.118313357368089900e+00	3.424652470424489170e+00	7.776144379798322959e+00	-2.011653323123833381e+00	-2.494171364795206003e+01	7.160263796038226936e+00
-3.834262345817262413e-02	2.083844717373567468e-01	2.129552486956239221e+00	3.428075225472857035e+00	7.799296185566469752e+00	-2.009456101394461403e+00	-2.495124373053375422e+01	7.145312061007120796e+00
-3.836515918123611230e-02	2.084287606848230778e-01	2.126888939100344267e+00	3.426032978620694891e+00	7.786616064098430101e+00	-2.006129088890835188e+00	-2.495366408647860368e+01	7.152296134785108173e+00
-3.836515918123611230e-02	2.084287606848230778e-01	2.126888939100344267e+00	3.426032978620694891e+00	7.786616064098430101e+00	-2.006129088890835188e+00	-2.495366408647860368e+01	7.152296134785108173e+00
-3.836515918123611230e-02	2.084287606848230778e-01	2.126888939100344267e+00	3.426032978620694891e+00	7.786616064098430101e+00	-2.006129088890835188e+00	-2.495366408647860368e+01	7.152296134785108173e+00
-3.835290245141971532e-02	2.080134382302345208e-01	2.125436758518195912e+00	3.426656375911924179e+00	7.784573874456745202e+00	-2.010500127930285430e+00	-2.497343490643086383e+01	7.153312778124067073e+00
-3.836510551659017693e-02	2.080270586696314761e-01	2.125695131314735420e+00	3.426539123349388483e+00	7.786671235297258242e+00	-2.011000142876562258e+00	-2.497284568440698749e+01	7.152497022571155938e+00
-3.836510551659017693e-02	2.080270586696314761e-01	2.125695131314735420e+00	3.426539123349388483e+00	7.786671235297258242e+00	-2.011000142876562258e+00	-2.497284568440698749e+01	7.152497022571155938e+00
-3.840898666658579957e-02	2.083209850451485101e-01	2.125190343098283474e+00	3.429583964380134464e+00	7.783349579985777922e+00	-2.010900432335948285e+00	-2.497277188230632561e+01	7.152088212978469528e+00
-3.840898666658579957e-02	2.083209850451485101e-01	2.125190343098283474e+00	3.429583964380134464e+00	7.783349579985777922e+00	-2.010900432335948285e+00	-2.497277188230632561e+01	7.152088212978469528e+00
-3.840898666658579957e-02	2.083209850451485101e-01	2.125190343098283474e+00	3.429583964380134464e+00	7.783349579985777922e+00	-2.010900432335948285e+00	-2.497277188230632561e+01	7.152088212978469528e+00
-3.834481844725713684e-02	2.078477701591151527e-01	2.126233302565584182e+00	3.443391987030623547e+00	7.770562080389335158e+00	-2.005578662147113445e+00	-2.497252896582534376e+01	7.148117978403553785e+00
-3.834481844725713684e-02	2.078477701591151527e-01	2.126233302565584182e+00	3.443391987030623547e+00	7.770562080389335158e+00	-2.005578662147113445e+00	-2.497252896582534376e+01	7.148117978403553785e+00
-3.833016172126126747e-02	2.077624409181390575e-01	2.126163168047954688e+00	3.447874629701064730e+00	7.776231506255326664e+00	-2.006971696405391192e+00	-2.497303780246114613e+01	7.143233598487704228e+00
-3.833016172126126747e-02	2.077624409181390575e-01	2.126163168047954688e+00	3.447874629701064730e+00	7.776231506255326664e+00	-2.006971696405391192e+00	-2.497303780246114613e+01	7.143233598487704228e+00
-3.867930128064687306e-02	2.084666896671800440e-01	2.130389570721554549e+00	3.432591604897640813e+00	7.833470821776546522e+00	-2.013168233144943198e+00	-2.497360113002971360e+01	7.129145275114820102e+00
-3.867930128064687306e-02	2.084666896671800440e-01	2.130389570721554549e+00	3.432591604897640813e+00	7.833470821776546522e+00	-2.013168233144943198e+00	-2.497360113002971360e+01	7.129145275114820102e+00
-3.856334230476049507e-02	2.084417425306297755e-01	2.128638716579354107e+00	3.430027217359655989e+00	7.822355490180422422e+00	-2.013585670233208891e+00	-2.496819040847258364e+01	7.135620940747059215e+00
-3.856733042983453291e-02	2.084467764381079946e-01	2.129550012025794192e+00	3.428144428931001908e+00	7.820370289035192712e+00	-2.013023883382817569e+00	-2.496899418528285608e+01	7.137215806291358433e+00
-3.856733042983453291e-02	2.084467764381079946e-01	2.129550012025794192e+00	3.428144428931001908e+00	7.820370289035192712e+00	-2.013023883382817569e+00	-2.496899418528285608e+01	7.137215806291358433e+00
-3.854168965232403210e-02	2.079078048819958113e-01	2.132316613101786107e+00	3.421443330614756917e+00	7.841874793840792890e+00	-2.014098685361040086e+00	-2.496739363019051439e+01	7.132121201510927655e+00
-3.854168965232403210e-02	2.079078048819958113e-01	2.132316613101786107e+00	3.421443330614756917e+00	7.841874793840792890e+00	-2.014098685361040086e+00	-2.496739363019051439e+01	7.132121201510927655e+00
-3.854970356096604905e-02	2.081371609289558999e-01	2.131084263706028104e+00	3.421515444650536253e+00	7.848215415778232895e+00	-2.018219693507418810e+00	-2.496596497783609081e+01	7.130169459743494365e+00
-3.856166113161910158e-02	2.081309121021057973e-01	2.131274814584726229e+00	3.421783295776164913e+00	7.849502409431762473e+00	-2.018488405240898231e+00	-2.496609344769492012e+01	7.129450596527897588e+00
-3.841074549675436295e-02	2.079919904422936894e-01	2.140123635652439127e+00	3.394702233781711875e+00	7.836524848680713973e+00	-2.024034226073544218e+00	-2.497425897857693755e+01	7.148181194770154789e+00
-3.845896846207342429e-02	2.086935641251347895e-01	2.118271198897627716e+00	3.424512253075742141e+00	7.784581677489246232e+00	-2.015462118761818466e+00	-2.495937753225224398e+01	7.157198210249626769e+00
-3.845625980196035187e-02	2.086738303473212042e-01	2.118625045572034349e+00	3.424468447865308018e+00	7.784903714903093963e+00	-2.015404725256879637e+00	-2.495905883765078670e+01	7.156977996576634027e+00
-3.845625980196035187e-02	2.086738303473212042e-01	2.118625045572034349e+00	3.424468447865308018e+00	7.784903714903093963e+00	-2.015404725256879637e+00	-2.495905883765078670e+01	7.156977996576634027e+00
-3.845625980196035187e-02	2.086738303473212042e-01	2.118625045572034349e+00	3.424468447865308018e+00	7.784903714903093963e+00	-2.015404725256879637e+00	-2.495905883765078670e+01	7.156977996576634027e+00
-3.845625980196035187e-02	2.086738303473212042e-01	2.118625045572034349e+00	3.424468447865308018e+00	7.784903714903093963e+00	-2.015404725256879637e+00	-2.495905883765078670e+01	7.156977996576634027e+00
-3.845625980196035187e-02	2.086738303473212042e-01	2.118625045572034349e+00	3.424468447865308018e+00	7.784903714903093963e+00	-2.015404725256879637e+00	-2.495905883765078670e+01	7.156977996576634027e+00
-3.845625980196035187e-02	2.086738303473212042e-01	2.118625045572034349e+00	3.424468447865308018e+00	7.784903714903093963e+00	-2.015404725256879637e+00	-2.495905883765078670e+01	7.156977996576634027e+00
-3.845625980196035187e-02	2.086738303473212042e-01	2.118625045572034349e+00	3.424468447865308018e+00	7.784903714903093963e+00	-2.015404725256879637e+00	-2.495905883765078670e+01	7.156977996576634027e+00
-3.845175157385717635e-02	2.086689284016018386e-01	2.118906954076585691e+00	3.424543347464319876e+00	7.786387114140736365e+00	-2.015310446829849056e+00	-2.495984528935365532e+01	7.156259802780805757e+00
-3.845413119205488145e-02	2.086662851982014066e-01	2.118776525002916689e+00	3.424574341266992672e+00	7.786221316747741206e+00	-2.015498651171056199e+00	-2.495965443556348617e+01	7.156354303113673154e+00
-3.835443085603160857e-02	2.084301049100844294e-01	2.130038292536644118e+00	3.420482830314957923e+00	7.804864501684590117e+00	-2.019784568799514624e+00	-2.497200417280623341e+01	7.147911590095782586e+00
-3.836222481246420041e-02	2.084652883897765152e-01	2.129669231020660192e+00	3.419756382560752428e+00	7.804688933015759389e+00	-2.019744762220545109e+00	-2.497222693860857134e+01	7.148550473600883137e+00
-3.836222481246420041e-02	2.084652883897765152e-01	2.129669231020660192e+00	3.419756382560752428e+00	7.804688933015759389e+00	-2.019744762220545109e+00	-2.497222693860857134e+01	7.148550473600883137e+00
-3.826923048814295791e-02	2.083356059064398746e-01	2.129877603700710775e+00	3.416208817047485802e+00	7.794640877131569390e+00	-2.020854312964061261e+00	-2.497624323260506785e+01	7.154568405679182064e+00
-3.836461174687243181e-02	2.077868131493494919e-01	2.132622843803453794e+00	3.413442986342738905e+00	7.817110535261938331e+00	-2.021348869508239332e+00	-2.496976174687051753e+01	7.146657069058171885e+00
-3.816184962409061715e-02	2.070694786868311765e-01	2.142691946132302405e+00	3.383102074997628161e+00	7.799096951478639461e+00	-2.026810382221652329e+00	-2.497642456916354448e+01	7.168920702100382236e+00
-3.816184962409061715e-02	2.070694786868311765e-01	2.142691946132302405e+00	3.383102074997628161e+00	7.799096951478639461e+00	-2.026810382221652329e+00	-2.497642456916354448e+01	7.168920702100382236e+00
-3.827003938477532841e-02	2.073010226815569790e-01	2.138636762878801445e+00	3.396224347041664426e+00	7.811449923353736224e+00	-2.024046890386587361e+00	-2.497272141691801295e+01	7.157417280960521211e+00
-3.825135078715471981e-02	2.067677854815006544e-01	2.143683106257463944e+00	3.386826575518777638e+00	7.813222891321817798e+00	-2.025752709826323272e+00	-2.497447497277315165e+01	7.160813751271717820e+00
-3.825135078715471981e-02	2.067677854815006544e-01	2.143683106257463944e+00	3.386826575518777638e+00	7.813222891321817798e+00	-2.025752709826323272e+00	-2.497447497277315165e+01	7.160813751271717820e+00
-3.838050924837598660e-02	2.084601102877430834e-01	2.125594476213410022e+00	3.423846951871829525e+00	7.785600046698223586e+00	-2.014398236721765212e+00	-2.497059943875451538e+01	7.154682878373957777e+00
-3.838310946397334444e-02	2.085293380018285736e-01	2.125212967000989828e+00	3.424298328730665197e+00	7.786060327720699448e+00	-2.014760003595080118e+00	-2.497052031375060466e+01	7.154367387960911095e+00
-3.833271025369570234e-02	2.091688400737656550e-01	2.120470943583312895e+00	3.426037648404696601e+00	7.773574490176346607e+00	-2.019930626631479154e+00	-2.496950451850774400e+01	7.159885381822886252e+00
-3.830160545714720449e-02	2.099649340557249722e-01	2.114379940612106434e+00	3.424499099434608507e+00	7.757825297942726017e+00	-2.030573080099382643e+00	-2.497775015326488202e+01	7.169272189728356892e+00
-3.830160545714720449e-02	2.099649340557249722e-01	2.114379940612106434e+00	3.424499099434608507e+00	7.757825297942726017e+00	-2.030573080099382643e+00	-2.497775015326488202e+01	7.169272189728356892e+00
-3.835805061839096114e-02	2.107412487462060058e-01	2.101530560792571833e+00	3.420898314296717757e+00	7.728112888276715609e+00	-2.038853912444410277e+00	-2.497935554602427288e+01	7.187568302474884874e+00
-3.835805061839096114e-02	2.107412487462060058e-01	2.101530560792571833e+00	3.420898314296717757e+00	7.728112888276715609e+00	-2.038853912444410277e+00	-2.497935554602427288e+01	7.187568302474884874e+00
-3.836326940945079811e-02	2.097557370528364273e-01	2.111866126661459564e+00	3.422988691110602222e+00	7.753822545851283721e+00	-2.029206408015070018e+00	-2.496943968960528082e+01	7.172568925124172878e+00
-3.836329523102882666e-02	2.096191193478969816e-01	2.113316861433013116e+00	3.423337632961799049e+00	7.760938344856594284e+00	-2.027388149481975432e+00	-2.497010987249804614e+01	7.169058910896410453e+00
